41	23	32	0	0.0317	0.1153	0.1173	100	0	0
42	31	32	0	0.0298	0.0985	0.0251	100	0	0
43	27	32	0	0.0229	0.0755	0.01926	100	0	0
44	15	33	0	0.038	0.1244	0.03194	100	0	0
45	19	34	0	0.0752	0.247	0.0632	100	0	0
46	35	36	0	0.00224	0.0102	0.00268	100	0	0
47	35	37	0	0.011	0.0497	0.01318	100	0	0
48	33	37	0	0.0415	0.142	0.0366	100	0	0
49	34	36	0	0.00871	0.0268	0.00568	100	0	0
50	34	37	0	0.00256	0.0094	0.00984	500	0	0
51	38	37	1	0	0.0375	0	500	0	0
52	37	39	0	0.0321	0.106	0.027	100	0	0
53	37	40	0	0.0593	0.168	0.042	100	0	0
54	30	38	0	0.00464	0.054	0.422	100	0	0
55	39	40	0	0.0184	0.0605	0.01552	100	0	0
56	40	41	0	0.0145	0.0487	0.01222	100	0	0
57	40	42	0	0.0555	0.183	0.0466	100	0	0
58	41	42	0	0.041	0.135	0.0344	100	0	0
59	43	44	0	0.0608	0.2454	0.06068	100	0	0
60	34	43	0	0.0413	0.1681	0.04226	100	0	0
61	44	45	0	0.0224	0.0901	0.0224	100	0	0
62	45	46	0	0.04	0.1356	0.0332	100	0	0
63	46	47	0	0.038	0.127	0.0316	100	0	0
64	46	48	0	0.0601	0.189	0.0472	100	0	0
65	47	49	0	0.0191	0.0625	0.01604	100	0	0
66	42	49	0	0.0715	0.323	0.086	100	0	0
67	42	49	0	0.0715	0.323	0.086	100	0	0
68	45	49	0	0.0684	0.186	0.0444	100	0	0
69	48	49	0	0.0179	0.0505	0.01258	100	0	0
70	49	50	0	0.0267	0.0752	0.01874	100	0	0
71	49	51	0	0.0486	0.137	0.0342	100	0	0
72	51	52	0	0.0203	0.0588	0.01396	100	0	0
73	52	53	0	0.0405	0.1635	0.04058	100	0	0
74	53	54	0	0.0263	0.122	0.031	100	0	0
75	49	54	0	0.073	0.289	0.0738	100	0	0
76	49	54	0	0.0869	0.291	0.073	100	0	0
77	54	55	0	0.0169	0.0707	0.0202	100	0	0
78	54	56	0	0.00275	0.00955	0.00732	100	0	0
79	55	56	0	0.00488	0.0151	0.00374	100	0	0
80	56	57	0	0.0343	0.0966	0.0242	100	0	0
81	50	57	0	0.0474	0.134	0.0332	100	0	0
82	56	58	0	0.0343	0.0966	0.0242	100	0	0
83	51	58	0	0.0255	0.0719	0.01788	100	0	0
84	54	59	0	0.0503	0.2293	0.0598	100	0	0
85	56	59	0	0.0825	0.251	0.0569	100	0	0
86	56	59	0	0.0803	0.239	0.0536	100	0	0
87	55	59	0	0.04739	0.2158	0.05646	100	0	0
88	59	60	0	0.0317	0.145	0.0376	100	0	0
89	59	61	0	0.0328	0.15	0.0388	100	0	0
90	60	61	0	0.00264	0.0135	0.01456	500	0	0
91	60	62	0	0.0123	0.0561	0.01468	100	0	0
92	61	62	0	0.00824	0.0376	0.0098	100	0	0
93	63	59	1	0	0.0386	0	500	0	0
94	63	64	0	0.00172	0.02	0.216	500	0	0
95	64	61	1	0	0.0268	0	500	0	0
96	38	65	0	0.00901	0.0986	1.046	500	0	0
97	64	65	0	0.00269	0.0302	0.38	500	0	0
98	49	66	0	0.018	0.0919	0.0248	500	0	0
99	49	66	0	0.018	0.0919	0.0248	500	0	0
100	62	66	0	0.0482	0.218	0.0578	100	0	0
101	62	67	0	0.0258	0.117	0.031	100	0	0
102	65	66	1	0	0.037	0	500	0	0
103	66	67	0	0.0224	0.1015	0.02682	100	0	0
104	65	68	0	0.00138	0.016	0.638	500	0	0
105	47	69	0	0.0844	0.2778	0.07092	100	0	0
106	49	69	0	0.0985	0.324	0.0828	100	0	0
107	68	69	1	0	0.037	0	500	0	0
108	69	70	0	0.03	0.127	0.122	500	0	0
109	24	70	0	0.00221	0.4115	0.10198	100	0	0
110	70	71	0	0.00882	0.0355	0.00878	100	0	0
111	24	72	0	0.0488	0.196	0.0488	100	0	0
112	71	72	0	0.0446	0.18	0.04444	100	0	0
113	71	73	0	0.00866	0.0454	0.01178	100	0	0
114	70	74	0	0.0401	0.1323	0.03368	100	0	0
115	70	75	0	0.0428	0.141	0.036	100	0	0
116	69	75	0	0.0405	0.122	0.124	500	0	0
117	74	75	0	0.0123	0.0406	0.01034	100	0	0
118	76	77	0	0.0444	0.148	0.0368	100	0	0
119	69	77	0	0.0309	0.101	0.1038	100	0	0
120	75	77	0	0.0601	0.1999	0.04978	100	0	0
121	77	78	0	0.00376	0.0124	0.01264	100	0	0
122	78	79	0	0.00546	0.0244	0.00648	100	0	0
123	77	80	0	0.017	0.0485	0.0472	500	0	0
124	77	80	0	0.0294	0.105	0.0228	500	0	0
125	79	80	0	0.0156	0.0704	0.0187	100	0	0
126	68	81	0	0.00175	0.0202	0.808	500	0	0
127	81	80	1	0	0.037	0	500	0	0
128	77	82	0	0.0298	0.0853	0.08174	100	0	0
129	82	83	0	0.0112	0.03665	0.03796	100	0	0
130	83	84	0	0.0625	0.132	0.0258	100	0	0
131	83	85	0	0.043	0.148	0.0348	100	0	0
132	84	85	0	0.0302	0.0641	0.01234	100	0	0
133	85	86	0	0.035	0.123	0.0276	500	0	0
134	86	87	0	0.02828	0.2074	0.0445	500	0	0
135	85	88	0	0.02	0.102	0.0276	100	0	0
136	85	89	0	0.0239	0.173	0.047	100	0	0
137	88	89	0	0.0139	0.0712	0.01934	500	0	0
138	89	90	0	0.0518	0.188	0.0528	500	0	0
139	89	90	0	0.0238	0.0997	0.106	500	0	0
140	90	91	0	0.0254	0.0836	0.0214	100	0	0
141	89	92	0	0.0099	0.0505	0.0548	500	0	0
142	89	92	0	0.0393	0.1581	0.0414	500	0	0
143	91	92	0	0.0387	0.1272	0.03268	100	0	0
144	92	93	0	0.0258	0.0848	0.0218	100	0	0
145	92	94	0	0.0481	0.158	0.0406	100	0	0
146	93	94	0	0.0223	0.0732	0.01876	100	0	0
147	94	95	0	0.0132	0.0434	0.0111	100	0	0
148	80	96	0	0.0356	0.182	0.0494	100	0	0
149	82	96	0	0.0162	0.053	0.0544	100	0	0
150	94	96	0	0.0269	0.0869	0.023	100	0	0
151	80	97	0	0.0183	0.0934	0.0254	100	0	0
152	80	98	0	0.0238	0.108	0.0286	100	0	0
153	80	99	0	0.0454	0.206	0.0546	100	0	0
154	92	100	0	0.0648	0.295	0.0472	100	0	0
155	94	100	0	0.0178	0.058	0.0604	100	0	0
156	95	96	0	0.0171	0.0547	0.01474	100	0	0
157	96	97	0	0.0173	0.0885	0.024	100	0	0
158	98	100	0	0.0397	0.179	0.0476	100	0	0
159	99	100	0	0.018	0.0813	0.0216	100	0	0
160	100	101	0	0.0277	0.1262	0.0328	100	0	0
161	92	102	0	0.0123	0.0559	0.01464	100	0	0
162	101	102	0	0.0246	0.112	0.0294	100	0	0
163	100	103	0	0.016	0.0525	0.0536	500	0	0
164	100	104	0	0.0451	0.204	0.0541	100	0	0
165	103	104	0	0.0466	0.1584	0.0407	100	0	0
166	103	105	0	0.0535	0.1625	0.0408	100	0	0
167	100	106	0	0.0605	0.229	0.062	100	0	0
168	104	105	0	0.00994	0.0378	0.00986	100	0	0
169	105	106	0	0.014	0.0547	0.01434	100	0	0
170	105	107	0	0.053	0.183	0.0472	100	0	0
171	105	108	0	0.0261	0.0703	0.01844	100	0	0
172	106	107	0	0.053	0.183	0.0472	100	0	0
173	108	109	0	0.0105	0.0288	0.0076	100	0	0
174	103	110	0	0.03906	0.1813	0.0461	100	0	0
175	109	110	0	0.0278	0.0762	0.0202	100	0	0
176	110	111	0	0.022	0.0755	0.02	100	0	0
177	110	112	0	0.0247	0.064	0.062	100	0	0
178	17	113	0	0.00913	0.0301	0.00768	100	0	0
179	32	113	0	0.0615	0.203	0.0518	500	0	0
180	32	114	0	0.0135	0.0612	0.01628	100	0	0
181	27	115	0	0.0164	0.0741	0.01972	100	0	0
182	114	115	0	0.0023	0.0104	0.00276	100	0	0
183	68	116	0	0.00034	0.00405	0.164	500	0	0
184	12	117	0	0.0329	0.14	0.0358	100	0	0
185	75	118	0	0.0145	0.0481	0.01198	100	0	0
186	76	118	0	0.0164	0.0544	0.01356	100	0	0
